artist_mbid,mbid_canonico,nombre,nombre_orden,tipo,genero,area,anio_inicio,anio_fin,tags,wikidata,fuente
17f89020-5fa1-45fb-9fc8-a8a8062e64dd,17f89020-5fa1-45fb-9fc8-a8a8062e64dd,Stray Dog,Stray Dog,Group,,Texas,1972,1976,blues rock;hard rock,https://www.wikidata.org/wiki/Q7622568,musicbrainz
17f97f51-1f6e-4a5a-814d-23288f68e586,17f97f51-1f6e-4a5a-814d-23288f68e586,Heavy Metal Kids,Heavy Metal Kids,Group,,United Kingdom,1972,,rock;classic rock;england;glam;glam rock,https://www.wikidata.org/wiki/Q1592634,musicbrainz
17fbada3-6dac-42f3-8a6c-8c1c1484f730,17fbada3-6dac-42f3-8a6c-8c1c1484f730,Fates Warning,Fates Warning,Group,,United States,1982,,progressive metal;heavy metal;metal;progressive rock;estados unidos,https://www.wikidata.org/wiki/Q754323,musicbrainz
17fd7bca-cbfc-49d9-ab5c-ee862a4d33d8,17fd7bca-cbfc-49d9-ab5c-ee862a4d33d8,Esionjim,Esionjim,Person,Male,,,,,,musicbrainz
1800535b-996f-47ef-be3d-ba97a19b30c8,1800535b-996f-47ef-be3d-ba97a19b30c8,Harley Quinne,Harley Quinne,Group,,,,,,,musicbrainz
1801bd47-46ae-49ff-bfcd-6e01b562d880,1801bd47-46ae-49ff-bfcd-6e01b562d880,Black Stone Cherry,Black Stone Cherry,Group,,United States,2001,,hard rock;southern rock;rock,https://www.wikidata.org/wiki/Q880581,musicbrainz
1803c41d-841d-447f-ab4d-a94ef857806b,1803c41d-841d-447f-ab4d-a94ef857806b,Razah,Razah,,,,,,,,musicbrainz
1805915b-0120-419e-926f-9d117ff67c39,1805915b-0120-419e-926f-9d117ff67c39,Neil Landstrumm,"Landstrumm, Neil",Person,Male,United Kingdom,,,,,musicbrainz
180701dd-ca0c-4d6b-b63c-483bf19f31ee,180701dd-ca0c-4d6b-b63c-483bf19f31ee,Mel Carter,"Carter, Mel",Person,Male,United States,1939,,,https://www.wikidata.org/wiki/Q4216191,musicbrainz
1807480c-c81e-401a-8016-300758f51008,1807480c-c81e-401a-8016-300758f51008,Raymond Scott,"Scott, Raymond",Person,Male,United States,1908,1994,jazz;arrangers;band directors;composers;conductors,https://www.wikidata.org/wiki/Q1334617,musicbrainz
180c10ea-e0e6-4973-be23-c173d6bb8581,180c10ea-e0e6-4973-be23-c173d6bb8581,Jeff Lang,"Lang, Jeff",Person,Male,Australia,1969,,folk,https://www.wikidata.org/wiki/Q2500067,musicbrainz
180c238b-4cdd-4f2f-bcc7-bbdd93d68997,180c238b-4cdd-4f2f-bcc7-bbdd93d68997,Ricardo Tobar,"Tobar, Ricardo",Person,Male,Chile,,,electronic;electronica;techno,,musicbrainz
180f38c5-7cbf-4510-b6fd-49a46bce6473,180f38c5-7cbf-4510-b6fd-49a46bce6473,Swans of Avon,Swans of Avon,Group,,Germany,1992,,gothic rock,https://www.wikidata.org/wiki/Q2372062,musicbrainz
181b2361-9511-4eff-9357-6b69f37d6db8,181b2361-9511-4eff-9357-6b69f37d6db8,Michio,Michio,Person,,,1971,,,https://www.wikidata.org/wiki/Q1931272,musicbrainz
182085f1-59bb-406e-b1dd-4952df403f24,182085f1-59bb-406e-b1dd-4952df403f24,Kevin Hearn & Thin Buckle,"Hearn, Kevin & Thin Buckle",Group,,Canada,2000,,,https://www.wikidata.org/wiki/Q6396476,musicbrainz
18209aa3-cab6-4a06-a49a-3a275a1bbb74,18209aa3-cab6-4a06-a49a-3a275a1bbb74,Hechos Contra el Decoro,Hechos Contra el Decoro,Group,,Spain,1995,2001,hip hop;ska,https://www.wikidata.org/wiki/Q11925315,musicbrainz
18234037-c0e5-4be3-82c9-c68923397ba0,18234037-c0e5-4be3-82c9-c68923397ba0,Bachelors of Science,Bachelors of Science,Group,,United States,2005,,drum and bass;liquid funk,https://www.wikidata.org/wiki/Q798136,musicbrainz
18245e2e-9b42-4c5b-9b84-bc3fd8b201f2,18245e2e-9b42-4c5b-9b84-bc3fd8b201f2,Major Boys,Major Boys,Group,,France,1999,2006,,,musicbrainz
18283e97-41ed-40fb-8458-574ae420e405,18283e97-41ed-40fb-8458-574ae420e405,Hatfield and the North,Hatfield and the North,Group,,United Kingdom,1972,1975,canterbury scene;progressive rock;canterbury;jazz rock,https://www.wikidata.org/wiki/Q972623,musicbrainz
182e4e40-8e7b-4bfa-ace0-1ee62646e24d,182e4e40-8e7b-4bfa-ace0-1ee62646e24d,Oakley Hall,Oakley Hall,Group,,United States,2002,,,https://www.wikidata.org/wiki/Q7074150,musicbrainz
182f2fdb-5d69-43f5-9976-4770373c508b,182f2fdb-5d69-43f5-9976-4770373c508b,The Modernist,"Modernist, The",Person,,,,,,,musicbrainz
183105b5-3e68-4748-9086-2c1c11bf7a3d,859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,Beyoncé,Person,Female,United States,1981,,pop;r&b;contemporary r&b;pop rap;soul,https://www.wikidata.org/wiki/Q36153,musicbrainz
183b7832-5b05-464b-b4fb-78eb3437026d,183b7832-5b05-464b-b4fb-78eb3437026d,Dougie MacLean,"MacLean, Dougie",Person,Male,Scotland,1954,,contemporary folk;folk;singer-songwriter;celtic,https://www.wikidata.org/wiki/Q1251928,musicbrainz
183d6ef6-e161-47ff-9085-063c8b897e97,183d6ef6-e161-47ff-9085-063c8b897e97,They Might Be Giants,They Might Be Giants,Group,,United States,1982,,alternative rock;geek rock;children's music;indie pop;rock,https://www.wikidata.org/wiki/Q420880,musicbrainz
183da50a-b033-408e-862b-cab1c2425cff,183da50a-b033-408e-862b-cab1c2425cff,Dave Stewart,"Stewart, Dave",Person,Male,United Kingdom,1952,,pop;smooth jazz;jazz pop;pop rock,https://www.wikidata.org/wiki/Q325389,musicbrainz
183e636e-d41c-43fe-a428-8a034eb20c7b,183e636e-d41c-43fe-a428-8a034eb20c7b,Theory of a Deadman,Theory of a Deadman,Group,,Canada,2001,,hard rock;post-grunge;rock;alternative rock,https://www.wikidata.org/wiki/Q744242,musicbrainz
183fbb58-f28e-4f2a-aae7-22f3cbcd8876,183fbb58-f28e-4f2a-aae7-22f3cbcd8876,The Pink Spiders,"Pink Spiders, The",Group,,United States,2003,,,https://www.wikidata.org/wiki/Q2413501,musicbrainz
1844f6b5-74d2-4c9a-a51d-28818e3f361b,1844f6b5-74d2-4c9a-a51d-28818e3f361b,Lillebjørn Nilsen,"Nilsen, Lillebjørn",Person,Male,Norway,1950,2024,contemporary folk;norwegian;singer-songwriter;visa,https://www.wikidata.org/wiki/Q1825205,musicbrainz
184699cd-f489-463a-95c3-f2f72d6fd92a,184699cd-f489-463a-95c3-f2f72d6fd92a,Neil Halstead,"Halstead, Neil",Person,Male,United Kingdom,1970,,4ad;british;english;indie folk;rock and indie,https://www.wikidata.org/wiki/Q1776073,musicbrainz
184a3bc2-c0c7-49d0-bbba-0fd3920398c1,184a3bc2-c0c7-49d0-bbba-0fd3920398c1,Max de Castro,Max de Castro,Person,Male,Brazil,,,,,musicbrainz
184aa260-8657-4da4-b07b-5b5fc3bd0444,184aa260-8657-4da4-b07b-5b5fc3bd0444,Joboj,Joboj,,,,,,,,musicbrainz
184e0e76-67b1-4eb9-9e9a-185e5d138bbc,184e0e76-67b1-4eb9-9e9a-185e5d138bbc,Scred Connexion,Scred Connexion,Group,,France,1990,,conscious hip hop;hip hop;political hip hop,https://www.wikidata.org/wiki/Q369108,musicbrainz
184e7dea-d890-4dc5-999a-34296f24f41f,184e7dea-d890-4dc5-999a-34296f24f41f,Ron Perkov,"Perkov, Ron",,,,,,,,musicbrainz
18515d94-ffaa-47ba-9384-015bb4c89204,18515d94-ffaa-47ba-9384-015bb4c89204,Casey Driessen,"Driessen, Casey",Person,Male,United States,1978,,,https://www.wikidata.org/wiki/Q5048493,musicbrainz
1856fa31-3123-420f-9d33-a63ef87e15c4,1856fa31-3123-420f-9d33-a63ef87e15c4,Peace Division,Peace Division,Group,,United Kingdom,1994,,,https://www.wikidata.org/wiki/Q7157362,musicbrainz
1858e6e9-84e7-4248-8b24-1cc988fd36a6,1858e6e9-84e7-4248-8b24-1cc988fd36a6,Eastman,Eastman,Person,Male,Germany,,,,,musicbrainz
1859d58e-9f33-4004-8732-1d583e7a0dd7,1859d58e-9f33-4004-8732-1d583e7a0dd7,トクマルシューゴ,"Tokumaru, Shugo",Person,Male,Japan,1980,,alternative pop;indie;indie pop;indie rock,https://www.wikidata.org/wiki/Q1134241,musicbrainz
185af318-55c7-405f-8b00-0fa308e56da9,185af318-55c7-405f-8b00-0fa308e56da9,Screamin’ Jay Hawkins,"Hawkins, Screamin’ Jay",Person,Male,United States,1929,2000,blues;aln-sh;r&b;singer-songwriter,https://www.wikidata.org/wiki/Q455754,musicbrainz
185c5e94-86be-4a33-b958-89866cd61538,185c5e94-86be-4a33-b958-89866cd61538,Tippa Irie,"Irie, Tippa",Person,Male,United Kingdom,1965,,reggae,https://www.wikidata.org/wiki/Q7808858,musicbrainz
1863fc00-f958-4be0-ba27-6f924ec20b59,1863fc00-f958-4be0-ba27-6f924ec20b59,Determine,Determine,Person,Male,Jamaica,1972,,,,musicbrainz
186aac8d-682a-4de0-aa5f-86a0e5c98792,186aac8d-682a-4de0-aa5f-86a0e5c98792,Moodorama,Moodorama,Group,,Germany,1999,,,https://www.wikidata.org/wiki/Q1946623,musicbrainz
186abc45-3d12-4970-9124-aa565ecbb12c,186abc45-3d12-4970-9124-aa565ecbb12c,Mysto Dysto,Mysto Dysto,Group,,Emmen,1983,1987,,https://www.wikidata.org/wiki/Q2292607,musicbrainz
186edc09-db32-4d4f-ba71-eed418630c83,186edc09-db32-4d4f-ba71-eed418630c83,Martin Denny,"Denny, Martin",Person,Male,United States,1911,2005,exotica;lounge;easy listening;jazz,https://www.wikidata.org/wiki/Q557535,musicbrainz
1870fb43-50f1-4660-a879-bb596d1519b6,1870fb43-50f1-4660-a879-bb596d1519b6,Between the Buried and Me,Between the Buried and Me,Group,,United States,2000,,progressive metal;metalcore;mathcore;metal;progressive metalcore,https://www.wikidata.org/wiki/Q850616,musicbrainz
1876da23-fcf3-4669-bb2a-363b295f36bc,1876da23-fcf3-4669-bb2a-363b295f36bc,Beggar & Co,Beggar & Co,Group,,United Kingdom,1980,,,https://www.wikidata.org/wiki/Q4880442,musicbrainz
187bffaa-bf5f-495c-9180-6624182c9d66,187bffaa-bf5f-495c-9180-6624182c9d66,The Harvey Girls,"Harvey Girls, The",Group,,United States,,,,,musicbrainz
187d2bcb-df89-4ee3-bc03-9b8865f7de1a,187d2bcb-df89-4ee3-bc03-9b8865f7de1a,JoBoxers,JoBoxers,Group,,United Kingdom,1982,,,https://www.wikidata.org/wiki/Q14158638,musicbrainz
187fc29e-5cb2-4ed3-baec-8e0d6829e538,187fc29e-5cb2-4ed3-baec-8e0d6829e538,Hell Rell,Hell Rell,Person,Male,United States,,,hip hop,https://www.wikidata.org/wiki/Q3784609,musicbrainz
1880815f-5f43-4eba-9038-96ba0380134d,1880815f-5f43-4eba-9038-96ba0380134d,Tom Paxton,"Paxton, Tom",Person,Male,United States,1937,,folk;singer-songwriter,https://www.wikidata.org/wiki/Q1351527,musicbrainz
18808c4d-524b-4e4e-a5fa-b62eb6ae0e23,18808c4d-524b-4e4e-a5fa-b62eb6ae0e23,Sibongile Khumalo,"Khumalo, Sibongile",Person,Female,South Africa,1957,2021,,https://www.wikidata.org/wiki/Q276494,musicbrainz
188218d1-e43b-4264-a3a3-18f60d3639b3,188218d1-e43b-4264-a3a3-18f60d3639b3,SPL,SPL,Person,Male,United States,1984,,drum and bass,,musicbrainz
1884ed9c-6fe1-468d-a7f8-8d19c9c4e441,1884ed9c-6fe1-468d-a7f8-8d19c9c4e441,Status Quo,Status Quo,Group,,United Kingdom,1967,,rock;boogie rock;hard rock;psychedelic rock;pop rock,https://www.wikidata.org/wiki/Q322265,musicbrainz
188711ed-c99b-439c-844a-ca831f63a727,188711ed-c99b-439c-844a-ca831f63a727,MF DOOM,MF DOOM,Person,Male,United States,1971,2020,east coast hip hop;hip hop;underground hip hop;abstract hip hop;experimental hip hop,https://www.wikidata.org/wiki/Q304675,musicbrainz
18894b82-f44f-49bc-b5b6-d384882684b5,18894b82-f44f-49bc-b5b6-d384882684b5,The Pit That Became a Tower,"Pit That Became a Tower, The",,,,,,,,musicbrainz
188d2f04-fed1-40e0-8445-79713610b887,188d2f04-fed1-40e0-8445-79713610b887,Ripping Corpse,Ripping Corpse,Group,,United States,1987,1995,death metal,https://www.wikidata.org/wiki/Q7335706,musicbrainz
188e4233-59a1-42e8-b669-bac713dd905a,188e4233-59a1-42e8-b669-bac713dd905a,Werner Müller,"Müller, Werner",Person,Male,Germany,1920,1998,jazz,https://www.wikidata.org/wiki/Q252212,musicbrainz
18918681-8e0e-46fd-b9ea-6ea4f5716185,18918681-8e0e-46fd-b9ea-6ea4f5716185,The Loungs,"Loungs, The",Group,,United Kingdom,,,,https://www.wikidata.org/wiki/Q7748863,musicbrainz
1891a85f-e44f-409f-857b-bb3a63bddf5c,1891a85f-e44f-409f-857b-bb3a63bddf5c,Arrows of Love,Arrows of Love,Group,,United Kingdom,,,alternative rock;grunge;post-punk,https://www.wikidata.org/wiki/Q4796207,musicbrainz
18944822-b1d9-45dd-a77b-c40f74e2a701,18944822-b1d9-45dd-a77b-c40f74e2a701,Hope of the States,Hope of the States,Group,,United Kingdom,2000,2006,classic pop and rock,https://www.wikidata.org/wiki/Q5899718,musicbrainz
1896c71a-886c-44d8-880e-890b22d9d985,1896c71a-886c-44d8-880e-890b22d9d985,Trevor Loveys,"Loveys, Trevor",Person,Male,United Kingdom,,,,,musicbrainz
18986d60-32ef-4388-9691-d23f8679419c,18986d60-32ef-4388-9691-d23f8679419c,Anne‐Lie Rydé,"Rydé, Anne‐Lie",Person,Female,Sweden,1956,,pop,https://www.wikidata.org/wiki/Q4768067,musicbrainz
189ede50-9c85-48b8-bae2-cb44ccd5b5c9,189ede50-9c85-48b8-bae2-cb44ccd5b5c9,Bill Anderson,"Anderson, Bill",Person,Male,United States,1937,,2008 universal fire victim;country,https://www.wikidata.org/wiki/Q861913,musicbrainz
189f5cdc-2c19-44de-bd38-692ce815d0fa,189f5cdc-2c19-44de-bd38-692ce815d0fa,La Sonrisa de Julia,"Sonrisa de Julia, La",Group,,Spain,2001,,,https://www.wikidata.org/wiki/Q5965267,musicbrainz
18a11115-1e58-4218-86fb-d5a9b22b3b35,18a11115-1e58-4218-86fb-d5a9b22b3b35,Roman Pushkin,"Pushkin, Roman",Person,,Russia,,,,,musicbrainz
18a163e6-befd-475b-b9f0-3531c72db7fe,18a163e6-befd-475b-b9f0-3531c72db7fe,Staff Benda Bilili,Staff Benda Bilili,Group,,Democratic Republic of the Congo,,,,https://www.wikidata.org/wiki/Q1572835,musicbrainz
18a2e168-9ee6-40af-8ec4-fe3f2c00dca2,18a2e168-9ee6-40af-8ec4-fe3f2c00dca2,Activa,Activa,Person,Male,United Kingdom,,,electronic;trance;edm,,musicbrainz
18a33653-bbaf-4aa7-884c-73f02a7a4515,18a33653-bbaf-4aa7-884c-73f02a7a4515,Boz Scaggs,"Scaggs, Boz",Person,Male,United States,1944,,rock;adult contemporary;blue-eyed soul;classic pop and rock;pop rock,https://www.wikidata.org/wiki/Q896109,musicbrainz
18a523f6-65f5-45c1-a74f-17c425be7b06,18a523f6-65f5-45c1-a74f-17c425be7b06,Najoua Belyzel,"Belyzel, Najoua",Person,Female,France,1981,,female vocals,https://www.wikidata.org/wiki/Q266254,musicbrainz
18a61329-4bd8-4811-ae3d-22c80c25aa01,18a61329-4bd8-4811-ae3d-22c80c25aa01,Chrome Division,Chrome Division,Group,,Norway,2004,,hard rock;heavy metal,https://www.wikidata.org/wiki/Q1087665,musicbrainz
18a67879-60a3-49c0-8fe9-1e707e8bc514,18a67879-60a3-49c0-8fe9-1e707e8bc514,MoniKa,MoniKa,Person,,Canada,,,,,musicbrainz
18aeea92-717d-441f-bd66-dc235b31a3a2,18aeea92-717d-441f-bd66-dc235b31a3a2,Gerard van Maasakkers,"Maasakkers, van, Gerard",Person,Male,Netherlands,1949,,,https://www.wikidata.org/wiki/Q3103965,musicbrainz
18b0daae-f4cf-4d08-b331-0b730b932ab5,18b0daae-f4cf-4d08-b331-0b730b932ab5,Hind,Hind,Person,Female,Netherlands,1984,,,https://www.wikidata.org/wiki/Q255973,musicbrainz
18b148bf-17a7-4b2e-8dc6-04502bfc73e7,18b148bf-17a7-4b2e-8dc6-04502bfc73e7,Love Unlimited,Love Unlimited,Group,,United States,1969,1985,2008 universal fire victim;disco;pop soul;smooth soul;soul,https://www.wikidata.org/wiki/Q3184492,musicbrainz
18b23026-ed29-445a-9bb4-4e86598ab5a9,18b23026-ed29-445a-9bb4-4e86598ab5a9,Mylène Farmer,"Farmer, Mylène",Person,Female,France,1961,,french;pop;avant-garde;chanson française;dance,https://www.wikidata.org/wiki/Q185002,musicbrainz
18b25143-dd86-4170-afed-7a7970310d1c,18b25143-dd86-4170-afed-7a7970310d1c,Deströyer 666,Deströyer 666,Group,,Australia,1994,,black metal;thrash metal,https://www.wikidata.org/wiki/Q1201024,musicbrainz
18b2f43a-fc98-4aab-b69c-eaaba41fecbc,18b2f43a-fc98-4aab-b69c-eaaba41fecbc,Alex Chilton,"Chilton, Alex",Person,Male,United States,1950,2010,rock;pop rock;power pop;singer-songwriter,https://www.wikidata.org/wiki/Q206693,musicbrainz
18b76828-4b12-44c1-b8d9-ae82b22557a0,18b76828-4b12-44c1-b8d9-ae82b22557a0,Mose Allison,"Allison, Mose",Person,Male,United States,1927,2016,jazz;blues;jazz blues,https://www.wikidata.org/wiki/Q1382570,musicbrainz
18b781ae-2e41-4ffd-a9be-d924ee67dde1,18b781ae-2e41-4ffd-a9be-d924ee67dde1,Mansour Seck,"Seck, Mansour",Person,Male,Senegal,1955,2024,,https://www.wikidata.org/wiki/Q1971871,musicbrainz
18b845eb-9d0a-4b50-8785-aa7ee44fca3f,18b845eb-9d0a-4b50-8785-aa7ee44fca3f,One Way Letter,One Way Letter,Group,,United States,,,,,musicbrainz
18b85c1e-5a33-486e-8041-95d3a049dde5,18b85c1e-5a33-486e-8041-95d3a049dde5,Joëlle Léandre,"Léandre, Joëlle",Person,Female,France,1951,,jazz;free improvisation;free jazz,https://www.wikidata.org/wiki/Q536762,musicbrainz
18b90d6f-3a98-461c-806b-5db290dc9b11,18b90d6f-3a98-461c-806b-5db290dc9b11,Jeff Golub,"Golub, Jeff",Person,Male,United States,1955,2015,jazz;contemporary jazz;smooth jazz,https://www.wikidata.org/wiki/Q6173909,musicbrainz
18b99ba3-407f-4231-95a9-1bd09bae4337,18b99ba3-407f-4231-95a9-1bd09bae4337,Knarf Rellöm,"Rellöm, Knarf",Person,Male,Germany,1962,,german;hamburger schule,https://www.wikidata.org/wiki/Q1776906,musicbrainz
18bb9c95-5cd1-4aaf-8069-1a216ac7dde4,18bb9c95-5cd1-4aaf-8069-1a216ac7dde4,The Duke Ellington Orchestra,"Ellington, Duke, Orchestra, The",Group,,United States,1974,1996,,,musicbrainz
18bc6cf9-db1d-477d-abe1-4e5108eb137b,18bc6cf9-db1d-477d-abe1-4e5108eb137b,Marc Romboy,"Romboy, Marc",Person,Male,Germany,,,tech house;techno,https://www.wikidata.org/wiki/Q102715,musicbrainz
18be228f-d532-40ea-b15b-40d300911ffc,18be228f-d532-40ea-b15b-40d300911ffc,El Chojin,"Chojin, El",Person,Male,Spain,1977,,,https://www.wikidata.org/wiki/Q3820716,musicbrainz
18c1e06b-fe76-4802-b070-53a2f6b707bd,18c1e06b-fe76-4802-b070-53a2f6b707bd,John Mayall,"Mayall, John",Person,Male,United Kingdom,1933,2024,blues rock;british blues;rock;british;electric blues,https://www.wikidata.org/wiki/Q316282,musicbrainz
18c2200e-0acf-4ef9-95c9-ff797a23214b,18c2200e-0acf-4ef9-95c9-ff797a23214b,Billie the Vision & The Dancers,Billie the Vision & The Dancers,Group,,Sweden,2004,,power pop;scandinave;scandinavia;scandinavian;scandinavie,https://www.wikidata.org/wiki/Q862858,musicbrainz
18c5d198-80fe-4399-9671-1383549a572f,18c5d198-80fe-4399-9671-1383549a572f,Wild Frontier,Wild Frontier,Group,,United States,,,,,musicbrainz
18c8bdd1-4707-417b-930f-12e0b3a79f0b,18c8bdd1-4707-417b-930f-12e0b3a79f0b,Nicolas Repac,"Repac, Nicolas",Person,Male,France,,,,https://www.wikidata.org/wiki/Q3340729,musicbrainz
18c96f8c-c6fa-4b4b-b01a-40a9eb5e3927,18c96f8c-c6fa-4b4b-b01a-40a9eb5e3927,Roger Cicero,"Cicero, Roger",Person,Male,Germany,1970,2016,german jazz;jazz;pop,https://www.wikidata.org/wiki/Q58760,musicbrainz
18c9e0e3-1920-4446-bcaf-cf1681480d18,18c9e0e3-1920-4446-bcaf-cf1681480d18,The Fiestas,"Fiestas, The",Group,,United States,1958,1978,,https://www.wikidata.org/wiki/Q7733747,musicbrainz
18c9e1ac-840d-4d30-86a0-16b2f608b20f,18c9e1ac-840d-4d30-86a0-16b2f608b20f,Count Bass D,Count Bass D,Person,Male,United States,1973,,hip hop;abstract hip hop;alternative hip hop;boom bap;instrumental hip hop,https://www.wikidata.org/wiki/Q5176646,musicbrainz
18cd84e2-393a-491a-9f87-12928d4dada0,18cd84e2-393a-491a-9f87-12928d4dada0,Washington Phillips,"Phillips, Washington",Person,Male,United States,1880,1954,gospel,https://www.wikidata.org/wiki/Q346506,musicbrainz
18cf234e-accd-42d0-9a0e-077a4d73222a,18cf234e-accd-42d0-9a0e-077a4d73222a,Dave Holland Sextet,"Holland, Dave, Sextet",Group,,,,,jazz,,musicbrainz
18d18849-fd22-4720-9ae4-5bc3ce39f93d,18d18849-fd22-4720-9ae4-5bc3ce39f93d,Cajmere,Cajmere,Person,Male,United States,1967,,,https://www.wikidata.org/wiki/Q1544666,musicbrainz
18d30cbf-5a07-4b9d-9199-2f62115a68b5,18d30cbf-5a07-4b9d-9199-2f62115a68b5,Continuous Cool,Continuous Cool,Person,Male,Netherlands,1969,,,,musicbrainz
18d385e9-1448-463a-b623-981c3ac6ff86,18d385e9-1448-463a-b623-981c3ac6ff86,Mistah F.A.B.,Mistah F.A.B.,Person,Male,United States,1982,,hip hop,https://www.wikidata.org/wiki/Q3444819,musicbrainz
18dc6bd7-9caa-4c2d-a2fc-e9546ebda6a4,18dc6bd7-9caa-4c2d-a2fc-e9546ebda6a4,Half Japanese,Half Japanese,Group,,United States,1974,,experimental rock;indie rock;post-punk;art punk;experimental,https://www.wikidata.org/wiki/Q931544,musicbrainz
18df98a3-ae93-4e12-b44e-9a8c14778a0a,18df98a3-ae93-4e12-b44e-9a8c14778a0a,Al Storm,"Storm, Al",Person,Male,United Kingdom,1980,,,,musicbrainz
18e04544-b847-4b03-8261-f6ab4945e750,18e04544-b847-4b03-8261-f6ab4945e750,Voices of Masada,Voices of Masada,Group,,London,2002,,,,musicbrainz
18e2ddb9-5ff2-4e15-a0da-df8b6e7e80d3,18e2ddb9-5ff2-4e15-a0da-df8b6e7e80d3,Foxx,Foxx,Person,Male,Baton Rouge,1983,,classic pop and rock,https://www.wikidata.org/wiki/Q8565259,musicbrainz
18e3ba47-7141-4ff7-91bd-bbea9b904dcf,18e3ba47-7141-4ff7-91bd-bbea9b904dcf,Jo Jo Gunne,Jo Jo Gunne,Group,,United States,1971,1975,,https://www.wikidata.org/wiki/Q841482,musicbrainz
18e820c3-ff82-4919-ad3d-edad6f93b652,18e820c3-ff82-4919-ad3d-edad6f93b652,Jeffrey Lewis & The Junkyard,"Lewis, Jeffrey & Junkyard, The",Group,,United States,,,,https://www.wikidata.org/wiki/Q712910,musicbrainz
18e8b5d6-5c94-4007-8ddb-7a6990fcf435,18e8b5d6-5c94-4007-8ddb-7a6990fcf435,Baby Rasta Band,Baby Rasta Band,Group,,,,,,,musicbrainz
18e9b336-485d-45d8-8cc0-791ec57c1f7e,18e9b336-485d-45d8-8cc0-791ec57c1f7e,Rich Kids on LSD,Rich Kids on LSD,Group,,United States,1982,,pigfuck,https://www.wikidata.org/wiki/Q742700,musicbrainz
18f35363-153e-47f8-b8e7-9d8081349f10,18f35363-153e-47f8-b8e7-9d8081349f10,Somadrone,Somadrone,Person,Male,Ireland,,,,,musicbrainz
18f719e7-e9b4-4216-8869-9083ebc23f7d,18f719e7-e9b4-4216-8869-9083ebc23f7d,Jessica Mauboy,"Mauboy, Jessica",Person,Female,Australia,1989,,,https://www.wikidata.org/wiki/Q443892,musicbrainz
1906e722-b4c3-471d-aeb2-cc3331aaaaab,1906e722-b4c3-471d-aeb2-cc3331aaaaab,Yennah,Yennah,Group,,,,,,,musicbrainz
190e78ac-8f44-4bf1-a4ff-95ed9376ad9e,190e78ac-8f44-4bf1-a4ff-95ed9376ad9e,Motion City Soundtrack,Motion City Soundtrack,Group,,United States,1997,,pop punk;punk;rock and indie,https://www.wikidata.org/wiki/Q1340444,musicbrainz
191499ea-538d-4eb2-bb85-2a658357e587,191499ea-538d-4eb2-bb85-2a658357e587,Joel Alme,"Alme, Joel",Person,Male,Sweden,1980,,indie pop,https://www.wikidata.org/wiki/Q3643287,musicbrainz
1916112c-7385-4580-bc55-8126d349016c,1916112c-7385-4580-bc55-8126d349016c,Novalima,Novalima,Group,,Peru,2001,,,https://www.wikidata.org/wiki/Q11696088,musicbrainz
19190cd5-78cc-49fe-a1f0-4af3057d90d4,19190cd5-78cc-49fe-a1f0-4af3057d90d4,Sarah Nixey,"Nixey, Sarah",Person,Female,United Kingdom,1973,,,https://www.wikidata.org/wiki/Q7422641,musicbrainz
191cba6a-b83f-49ca-883c-02b20c7a9dd5,191cba6a-b83f-49ca-883c-02b20c7a9dd5,Marlene Dietrich,"Dietrich, Marlene",Person,Female,Germany,1901,1992,actor;cabaret;german;schlager,https://www.wikidata.org/wiki/Q4612,musicbrainz
191de76f-a224-445d-b041-54df16d65bf7,191de76f-a224-445d-b041-54df16d65bf7,The Yardbirds,"Yardbirds, The",Group,,United Kingdom,1963,,blues rock;psychedelic rock;mod;british rhythm & blues;british,https://www.wikidata.org/wiki/Q192725,musicbrainz
19202b40-eb93-48a0-b6fc-fce9568182aa,19202b40-eb93-48a0-b6fc-fce9568182aa,Fucked Up,Fucked Up,Group,,Canada,2001,,hardcore punk;post-hardcore;hardcore;punk,https://www.wikidata.org/wiki/Q2300261,musicbrainz
1920f044-4a60-451d-9b15-4107d419a97b,1920f044-4a60-451d-9b15-4107d419a97b,Blackmail,Blackmail,Group,,Greece,,,,,musicbrainz
19233a9a-f657-4e32-a342-d22d1be7c026,19233a9a-f657-4e32-a342-d22d1be7c026,Peter Koelewijn,"Koelewijn, Peter",Person,Male,Netherlands,1940,,dutch;kleinkunst;nederpop;pop rock;rock and roll,https://www.wikidata.org/wiki/Q731242,musicbrainz
192a0328-0601-49f8-af01-15e4cc1eeb33,192a0328-0601-49f8-af01-15e4cc1eeb33,T.H. Express,T.H. Express,Group,,France,,,,,musicbrainz
1932f5b6-0b7b-4050-b1df-833ca89e5f44,1932f5b6-0b7b-4050-b1df-833ca89e5f44,Marillion,Marillion,Group,,United Kingdom,1979,,progressive rock;neo-prog;neo-progressive rock;art rock;rock,https://www.wikidata.org/wiki/Q678410,musicbrainz
193518dc-d6a5-4cef-9809-83c647524919,193518dc-d6a5-4cef-9809-83c647524919,Dance With a Stranger,Dance With a Stranger,Group,,Norway,1984,1994,,https://www.wikidata.org/wiki/Q5215341,musicbrainz
1939beed-512a-4dd9-8566-d7a49aedf93a,1939beed-512a-4dd9-8566-d7a49aedf93a,Casey,Casey,Person,Female,Le Blanc-Mesnil,1975,,rap;conscious hip hop;hip hop,https://www.wikidata.org/wiki/Q1047136,musicbrainz
